;iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;mes
1094;UGA;Africa;Uganda;31/05/2020;413;84;0;0;9.029;1.836;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;80.56;45741000;213.759;16.4;2.168;1.308;1.697.707;41.6;213.333;2.5;3.4;16.7;21.222;0.5;63.37;5
1095;UGA;Africa;Uganda;30/06/2020;870;11;0;0;19.02;0.24;0;0;2059;194872;4.26;0.045;NA;NA;NA;NA;samples tested;87.04;45741000;213.759;16.4;2.168;1.308;1.697.707;41.6;213.333;2.5;3.4;16.7;21.222;0.5;63.37;6
1096;UGA;Africa;Uganda;31/07/2020;1147;7;2;0;25.076;0.153;0.044;0;2550;275355;6.02;0.056;2443;0.053;237.514;0.004;samples tested;76.85;45741000;213.759;16.4;2.168;1.308;1.697.707;41.6;213.333;2.5;3.4;16.7;21.222;0.5;63.37;7
1097;UKR;Europe;Ukraine;31/03/2020;480;62;11;2;10.976;1.418;0.252;0.046;NA;NA;NA;NA;NA;NA;NA;NA;;88.89;43733759;77.39;41.4;16.462;11.133;7.894.393;0.1;539.849;7.11;13.5;47.4;NA;8.8;72.06;3
1098;UKR;Europe;Ukraine;30/04/2020;9866;456;250;11;225.592;10.427;5.716;0.252;7315;111859;2.558;0.167;5652;0.129;12.084;0.083;units unclear;92.59;43733759;77.39;41.4;16.462;11.133;7.894.393;0.1;539.849;7.11;13.5;47.4;NA;8.8;72.06;4
1099;UKR;Europe;Ukraine;31/05/2020;23204;393;696;17;530.574;8.986;15.914;0.389;NA;NA;NA;NA;9515;0.218;25.383;0.039;units unclear;83.33;43733759;77.39;41.4;16.462;11.133;7.894.393;0.1;539.849;7.11;13.5;47.4;NA;8.8;72.06;5
1100;UKR;Europe;Ukraine;30/06/2020;43628;646;1147;18;997.582;14.771;26.227;0.412;6972;656122;15.003;0.159;10758;0.246;11.791;0.085;units unclear;37.96;43733759;77.39;41.4;16.462;11.133;7.894.393;0.1;539.849;7.11;13.5;47.4;NA;8.8;72.06;6
1101;UKR;Europe;Ukraine;31/07/2020;68794;1197;1673;23;1.573.018;27.37;38.254;0.526;15427;1029220;23.534;0.353;13173;0.301;13.281;0.075;units unclear;37.96;43733759;77.39;41.4;16.462;11.133;7.894.393;0.1;539.849;7.11;13.5;47.4;NA;8.8;72.06;7
1102;ARE;Asia;United Arab Emirates;31/01/2020;4;0;0;0;0.404;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;samples tested;2.78;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;1
1103;ARE;Asia;United Arab Emirates;29/02/2020;21;2;0;0;2.123;0.202;0;0;NA;NA;NA;NA;1494;0.151;1045.8;0.001;samples tested;8.33;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;2
1104;ARE;Asia;United Arab Emirates;31/03/2020;611;41;5;2;61.777;4.145;0.506;0.202;13458;220000;22.244;1.361;9555;0.966;161.949;0.006;samples tested;84.26;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;3
1105;ARE;Asia;United Arab Emirates;30/04/2020;11929;549;98;9;1.206.119;55.508;9.909;0.91;36266;1145366;115.806;3.667;27176;2.748;52.74;0.019;samples tested;81.48;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;4
1106;ARE;Asia;United Arab Emirates;31/05/2020;33896;726;262;2;3.427.162;73.405;26.49;0.202;35037;2235232;226;3.543;35323;3.571;47.623;0.021;samples tested;72.22;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;5
1107;ARE;Asia;United Arab Emirates;30/06/2020;48246;449;314;1;4.878.064;45.398;31.748;0.101;56177;3592808;363.262;5.68;55164;5.578;131.209;0.008;samples tested;69.44;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;6
1108;ARE;Asia;United Arab Emirates;31/07/2020;60506;585;351;4;6.117.649;59.148;35.489;0.404;54727;5076384;513.264;5.533;50301;5.086;139.836;0.007;samples tested;NA;9890400;112.442;34;1.144;0.526;67.293.483;NA;317.84;17.26;1.2;37.4;NA;1.2;77.97;7
1109;GBR;Europe;United Kingdom;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;1
1110;GBR;Europe;United Kingdom;29/02/2020;30;8;0;0;0.442;0.118;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;11.11;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;2
1111;GBR;Europe;United Kingdom;31/03/2020;29681;2858;2044;374;437.218;42.1;30.109;5.509;11896;155174;2.286;0.175;NA;NA;NA;NA;tests performed;75.93;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;3
1112;GBR;Europe;United Kingdom;30/04/2020;167150;4729;26114;795;2.462.216;69.661;384.674;11.711;83143;922684;13.592;1.225;45227;0.666;9.81;0.102;tests performed;75.93;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;4
1113;GBR;Europe;United Kingdom;31/05/2020;254390;1527;38895;230;3.747.311;22.494;572.946;3.388;75263;3339151;49.188;1.109;88068;1.297;54.512;0.018;tests performed;69.44;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;5
1114;GBR;Europe;United Kingdom;30/06/2020;283541;446;43575;25;4.176.722;6.57;641.885;0.368;97367;5922583;87.243;1.434;90952;1.34;126.147;0.008;tests performed;71.3;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;6
1115;GBR;Europe;United Kingdom;31/07/2020;302301;846;45999;38;4.453.068;12.462;677.592;0.56;147002;9562383;140.859;2.165;128341;1.891;232.201;0.004;tests performed;64.35;67886004;272.898;40.8;18.517;12.527;39.753.244;0.2;122.137;4.28;20;24.7;NA;2.54;81.32;7
1116;USA;North America;United States;31/01/2020;6;1;0;0;0.018;0.003;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;1
1117;USA;North America;United States;29/02/2020;66;6;0;0;0.199;0.018;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;5.56;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;2
1118;USA;North America;United States;31/03/2020;164620;21595;3170;661;497.337;65.241;9.577;1.997;112330;1097068;3.314;0.339;102020;0.308;6.043;0.165;units unclear (incl. non-PCR);72.69;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;3
1119;USA;North America;United States;30/04/2020;1039909;27326;60966;2611;3.141.694;82.555;184.186;7.888;232808;6316991;19.084;0.703;227389;0.687;8.068;0.124;units unclear (incl. non-PCR);72.69;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;4
1120;USA;North America;United States;31/05/2020;1770384;23297;103781;945;5.348.549;70.383;313.535;2.855;396171;17052598;51.518;1.197;397225;1.2;18.824;0.053;units unclear (incl. non-PCR);72.69;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;5
1121;USA;North America;United States;30/06/2020;2590552;41556;126140;336;7.826.379;125.546;381.085;1.015;624063;32310551;97.614;1.885;602467;1.82;15.156;0.066;units unclear (incl. non-PCR);68.98;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;6
1122;USA;North America;United States;31/07/2020;4495014;68032;152070;1357;13.579.994;205.533;459.422;4.1;718956;55372983;167.289;2.172;790698;2.389;12.009;0.083;units unclear (incl. non-PCR);NA;331002647;35.608;38.3;15.413;9.732;54.225.446;1.2;151.089;10.79;19.1;24.6;NA;2.77;78.86;7
1123;VIR;North America;United States Virgin Islands;30/04/2020;66;7;4;0;632.045;67.035;38.306;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;104423;306.48;42.2;18.601;10.799;NA;NA;273.67;12.26;NA;NA;NA;NA;80.58;4
1124;VIR;North America;United States Virgin Islands;31/05/2020;69;0;6;0;660.774;0;57.459;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;104423;306.48;42.2;18.601;10.799;NA;NA;273.67;12.26;NA;NA;NA;NA;80.58;5
1125;VIR;North America;United States Virgin Islands;30/06/2020;84;3;6;0;804.42;28.729;57.459;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;104423;306.48;42.2;18.601;10.799;NA;NA;273.67;12.26;NA;NA;NA;NA;80.58;6
1126;VIR;North America;United States Virgin Islands;31/07/2020;385;0;8;0;3.686.927;0;76.611;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;104423;306.48;42.2;18.601;10.799;NA;NA;273.67;12.26;NA;NA;NA;NA;80.58;7
1127;URY;South America;Uruguay;31/03/2020;324;29;1;0;93.272;8.348;0.288;0;394;3819;1.099;0.113;NA;NA;NA;NA;tests performed;62.96;3473727;19.751;35.6;14.655;10.361;20.551.409;0.1;160.708;6.93;14;19.9;NA;2.8;77.91;3
1128;URY;South America;Uruguay;30/04/2020;630;5;15;0;181.361;1.439;4.318;0;876;19016;5.474;0.252;641;0.185;55.395;0.018;tests performed;61.11;3473727;19.751;35.6;14.655;10.361;20.551.409;0.1;160.708;6.93;14;19.9;NA;2.8;77.91;4
1129;URY;South America;Uruguay;31/05/2020;821;5;22;0;236.346;1.439;6.333;0;855;43479;12.517;0.246;831;0.239;102.053;0.01;tests performed;61.11;3473727;19.751;35.6;14.655;10.361;20.551.409;0.1;160.708;6.93;14;19.9;NA;2.8;77.91;5
1130;URY;South America;Uruguay;30/06/2020;932;3;27;0;268.3;0.864;7.773;0;674;66300;19.086;0.194;1065;0.307;149.1;0.007;tests performed;40.74;3473727;19.751;35.6;14.655;10.361;20.551.409;0.1;160.708;6.93;14;19.9;NA;2.8;77.91;6
1131;URY;South America;Uruguay;31/07/2020;1243;6;35;0;357.829;1.727;10.076;0;2586;113537;32.684;0.744;1995;0.574;136.912;0.007;tests performed;NA;3473727;19.751;35.6;14.655;10.361;20.551.409;0.1;160.708;6.93;14;19.9;NA;2.8;77.91;7
1132;UZB;Asia;Uzbekistan;31/03/2020;149;4;2;1;4.452;0.12;0.06;0.03;NA;NA;NA;NA;NA;NA;NA;NA;;90.74;33469199;76.134;28.2;4.469;2.873;6.253.104;NA;724.417;7.57;1.3;24.7;NA;4;71.72;3
1133;UZB;Asia;Uzbekistan;30/04/2020;2002;63;9;1;59.816;1.882;0.269;0.03;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;33469199;76.134;28.2;4.469;2.873;6.253.104;NA;724.417;7.57;1.3;24.7;NA;4;71.72;4
1134;UZB;Asia;Uzbekistan;31/05/2020;3554;41;14;0;106.187;1.225;0.418;0;NA;NA;NA;NA;NA;NA;NA;NA;;86.11;33469199;76.134;28.2;4.469;2.873;6.253.104;NA;724.417;7.57;1.3;24.7;NA;4;71.72;5
